post_url,parser_version,line_no,handle,label_raw,old_role,new_role,old_rule_id,new_rule_id
"https://www.instagram.com/p/C-DIGdRxHxR/","stack-parser-ts-v10",29,"goldengoose","Saturday Second Shoes","accessories","shoes","h.accessories","h.shoes"
"https://www.instagram.com/p/C-DIGdRxHxR/","stack-parser-ts-v10",30,"jennyyoonyc","Bridesmaid Dresses","attire","bridesmaid_attire","exact","exact"
"https://www.instagram.com/p/C-DIGdRxHxR/","stack-parser-ts-v10",31,"knotstandard","Groom’s Tuxedo","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-DIGdRxHxR/","stack-parser-ts-v10",32,"magnanni","Groom’s Shoes","accessories","shoes","exact","exact"
"https://www.instagram.com/p/C-diZVhheKg/","stack-parser-ts-v10",13,"everthinebridal","Gloves","accessories","accessories","exact","exact"
"https://www.instagram.com/p/C-eJNMwJVbW/","stack-parser-ts-v10",6,"thebridesshop","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-EX7uPvOJ-/","stack-parser-ts-v10",14,"mira_couture","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-EX7uPvOJ-/","stack-parser-ts-v10",14,"mirarweddings","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-EYKlIPqHs/","stack-parser-ts-v10",4,"essenceofaustralia","👰🏻‍♀️","attire","wedding_dress","emoji","emoji"
"https://www.instagram.com/p/C-FrGzDRwwd/","stack-parser-ts-v10",7,"suitsupply","Grooms suit","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-FrGzDRwwd/","stack-parser-ts-v10",10,"blushandivorymarion","Brides veil","accessories","veil_headpiece","exact.stripped","exact.stripped"
"https://www.instagram.com/p/C-G4YAEP16X/","stack-parser-ts-v10",5,"aliceinivorybridal","dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-G4YAEP16X/","stack-parser-ts-v10",5,"chosenbykyha","dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-G4YAEP16X/","stack-parser-ts-v10",8,"suitsupply","tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-g99e_u6Bf/","stack-parser-ts-v10",12,"bellableubridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-g99e_u6Bf/","stack-parser-ts-v10",12,"madewithlovebridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-Gl3i5vfXX/","stack-parser-ts-v10",18,"dianasbridal","Wedding Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-GOc8fvd2I/","stack-parser-ts-v10",8,"galialahav","Wedding gown designer","attire","wedding_dress","exact.stripped","exact.stripped"
"https://www.instagram.com/p/C-GOc8fvd2I/","stack-parser-ts-v10",10,"kinsleycouturebridal","Bridal boutique","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-grU7KsU8e/","stack-parser-ts-v10",6,"rawgoldenrentals","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-grU7KsU8e/","stack-parser-ts-v10",7,"suitshopofficial","Suit","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-ieUSrO53l/","stack-parser-ts-v10",12,"ettetailor","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-ieUSrO53l/","stack-parser-ts-v10",13,"suitsupply","Suit","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-ilY76PoO4/","stack-parser-ts-v10",14,"secretbridalcloset","Wedding Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-ImQxDOTVG/","stack-parser-ts-v10",10,"customsuitsyou","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-ImQxDOTVG/","stack-parser-ts-v10",10,"mira_couture","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-JW6T2vmdu/","stack-parser-ts-v10",10,"annebargebridalatelier","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-ls-uOPqMF/","stack-parser-ts-v10",7,"cloudchandler","👰🏼","attire","wedding_dress","emoji","emoji"
"https://www.instagram.com/p/C-LTCEIPDss/","stack-parser-ts-v10",6,"amsale","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-LTCEIPDss/","stack-parser-ts-v10",6,"houseofsavin","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-LTCEIPDss/","stack-parser-ts-v10",7,"bellabiancabridalcouture","Bridal Store","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-LTCEIPDss/","stack-parser-ts-v10",8,"bellabelleshoes","Shoes","accessories","shoes","exact","exact"
"https://www.instagram.com/p/C-new-EAft3/","stack-parser-ts-v10",14,"elyseebridaldesign","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-new-EAft3/","stack-parser-ts-v10",14,"rosieetiennebridal","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-new-EAft3/","stack-parser-ts-v10",14,"marieebridalscottsdale","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-nexiqRHkV/","stack-parser-ts-v10",6,"honey_bridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-nexiqRHkV/","stack-parser-ts-v10",6,"truvellebridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-nexiqRHkV/","stack-parser-ts-v10",7,"balanicustomweddings","Suit","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-nVZOIxJGX/","stack-parser-ts-v10",15,"weddingshoppeinc","Wedding Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-nVZOIxJGX/","stack-parser-ts-v10",18,"suitsupply","Suits","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-nWfYiRQ4j/","stack-parser-ts-v10",17,"mirarweddings","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-OUEYly61h/","stack-parser-ts-v10",6,"arnaldojosephbridal","Custom gown & mini","attire","wedding_dress","compound(exact.stripped)","compound(exact.stripped)"
"https://www.instagram.com/p/C-p8ZFTOjyo/","stack-parser-ts-v10",8,"jennainwhite","Wedding Dress Designer","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-p8ZFTOjyo/","stack-parser-ts-v10",12,"a.b.ellie","Hairpiece","accessories","veil_headpiece","h.accessories","h.veil_headpiece"
"https://www.instagram.com/p/C-qApkSvVAy/","stack-parser-ts-v10",14,"karlaroblebride","Veil","accessories","veil_headpiece","exact","exact"
"https://www.instagram.com/p/C-qApkSvVAy/","stack-parser-ts-v10",19,"luv_bridal","Dresses","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-qApkSvVAy/","stack-parser-ts-v10",20,"friartux","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-qreviyv8u/","stack-parser-ts-v10",17,"luv_bridal","Dresses","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-qreviyv8u/","stack-parser-ts-v10",18,"friartux","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-qreviyv8u/","stack-parser-ts-v10",19,"karlaroblebride","Veil","accessories","veil_headpiece","exact","exact"
"https://www.instagram.com/p/C-qXrilSzSG/","stack-parser-ts-v10",21,"luv_bridal","Dresses","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-qXrilSzSG/","stack-parser-ts-v10",22,"friartux","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-qXrilSzSG/","stack-parser-ts-v10",23,"karlaroblebride","Veil","accessories","veil_headpiece","exact","exact"
"https://www.instagram.com/p/C-rBXw_RFgx/","stack-parser-ts-v10",4,"essenceofaustralia","👰🏻‍♀️","attire","wedding_dress","emoji","emoji"
"https://www.instagram.com/p/C-RjKntN-kY/","stack-parser-ts-v10",4,"grace_loves_lace","Claire's Dress","attire","wedding_dress","h.attire","h.wedding_dress"
"https://www.instagram.com/p/C-RjKntN-kY/","stack-parser-ts-v10",5,"birdygrey","Bridesmaids Dresses","attire","bridesmaid_attire","exact","exact"
"https://www.instagram.com/p/C-RjKntN-kY/","stack-parser-ts-v10",6,"generationtux","Tuxes","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-sac92xeJ-/","stack-parser-ts-v10",10,"genevievesbridalcouture","Brides dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-Sg18ORkVk/","stack-parser-ts-v10",14,"mira_couture","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-sgbsSxyG6/","stack-parser-ts-v10",6,"houseofsavin","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-sgbsSxyG6/","stack-parser-ts-v10",6,"amsale","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-sgbsSxyG6/","stack-parser-ts-v10",7,"bellabiancabridalcouture","Bridal Store","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-sgbsSxyG6/","stack-parser-ts-v10",8,"bellabelleshoes","Shoes","accessories","shoes","exact","exact"
"https://www.instagram.com/p/C-sNwFNO2EA/","stack-parser-ts-v10",5,"shopnapolis","Attire","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-sNwFNO2EA/","stack-parser-ts-v10",5,"amsaleweddings","Attire","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-sNwFNO2EA/","stack-parser-ts-v10",5,"lelarose","Attire","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-spYvlP2ua/","stack-parser-ts-v10",19,"luv_bridal","Dresses","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-spYvlP2ua/","stack-parser-ts-v10",20,"friartux","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-spYvlP2ua/","stack-parser-ts-v10",21,"karlaroblebride","Veil","accessories","veil_headpiece","exact","exact"
"https://www.instagram.com/p/C-t61PvO4IO/","stack-parser-ts-v10",16,"gildedroseatelier","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-T8XFqufBE/","stack-parser-ts-v10",7,"alenaleenabridal","Wedding Dress Designer","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-T8XFqufBE/","stack-parser-ts-v10",8,"strikebridalbar","Wedding Dress Shop","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-T8XFqufBE/","stack-parser-ts-v10",9,"azazieofficial","Bridesmaids Dresses","attire","bridesmaid_attire","exact","exact"
"https://www.instagram.com/p/C-T8XFqufBE/","stack-parser-ts-v10",10,"menswearhouse","Menswear","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-T8XFqufBE/","stack-parser-ts-v10",11,"loefflerrandall","Shoes & Accessories","accessories","shoes","compound(exact+exact)","compound(exact+exact)"
"https://www.instagram.com/p/C-T8XFqufBE/","stack-parser-ts-v10",11,"mejuri","Shoes & Accessories","accessories","shoes","compound(exact+exact)","compound(exact+exact)"
"https://www.instagram.com/p/C-TbqtPPJwc/","stack-parser-ts-v10",13,"jennyyoonyc","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-TbqtPPJwc/","stack-parser-ts-v10",14,"indochino","Suit","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-TbqtPPJwc/","stack-parser-ts-v10",15,"azazieofficial","Bridesmaids Dress","attire","bridesmaid_attire","exact","exact"
"https://www.instagram.com/p/C-Td_dHB6Hd/","stack-parser-ts-v10",6,"sperry_tents_seacoast","Tent & accessories","accessories","tent","compound(exact+exact)","compound(exact+exact)"
"https://www.instagram.com/p/C-Td_dHB6Hd/","stack-parser-ts-v10",10,"lelitebridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-Tj0c7Pfpr/","stack-parser-ts-v10",17,"glamourclosetbride","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-tj7z5NyhM/","stack-parser-ts-v10",6,"cloudchandler","👰🏼","attire","wedding_dress","emoji","emoji"
"https://www.instagram.com/p/C-Tway2OxFp/","stack-parser-ts-v10",4,"hussainrehar.official","Bridal Outfit","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-Tway2OxFp/","stack-parser-ts-v10",5,"manoloblahnik","Bridal Shoes","accessories","shoes","exact","exact"
"https://www.instagram.com/p/C-Tway2OxFp/","stack-parser-ts-v10",6,"rebeccaabrar","Groom Outfit","attire","wedding_dress","exact.stripped","exact.stripped"
"https://www.instagram.com/p/C-v-ggAuT0Y/","stack-parser-ts-v10",10,"davidsbridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-v0-t-OzeE/","stack-parser-ts-v10",4,"marchesabridal","Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-v0-t-OzeE/","stack-parser-ts-v10",5,"alexiasbridal","Veil","accessories","veil_headpiece","exact","exact"
"https://www.instagram.com/p/C-v1KhRv_qJ/","stack-parser-ts-v10",9,"weddings826","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-v1KhRv_qJ/","stack-parser-ts-v10",10,"suitsupply","Suit","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-vCNukOjTX/","stack-parser-ts-v10",13,"carinesbridal","Dresses","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-vIRIPvAyN/","stack-parser-ts-v10",18,"luv_bridal","Dresses","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-vIRIPvAyN/","stack-parser-ts-v10",19,"madewithlove","Dresses","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-vIRIPvAyN/","stack-parser-ts-v10",20,"friartux","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-vIRIPvAyN/","stack-parser-ts-v10",26,"karlaroblebride","Veil","accessories","veil_headpiece","exact","exact"
"https://www.instagram.com/p/C-VS_RixNoC/","stack-parser-ts-v10",10,"fayegownrentals","gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-VS_RixNoC/","stack-parser-ts-v10",11,"aveilbrides","accessories","accessories","accessories","exact","exact"
"https://www.instagram.com/p/C-VX1gexT49/","stack-parser-ts-v10",10,"evasbridalinternational","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-VX1gexT49/","stack-parser-ts-v10",11,"gftuxedo","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-WKNXauj33/","stack-parser-ts-v10",5,"hussainrehar.official","Bridal Outfit","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-WKNXauj33/","stack-parser-ts-v10",6,"manoloblahnik","Bridal Shoes","accessories","shoes","exact","exact"
"https://www.instagram.com/p/C-WKNXauj33/","stack-parser-ts-v10",7,"rebeccaabrar","Groom Outfit","attire","wedding_dress","exact.stripped","exact.stripped"
"https://www.instagram.com/p/C-xyFxAv_iP/","stack-parser-ts-v10",19,"luv_bridal","Dresses","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-xyFxAv_iP/","stack-parser-ts-v10",20,"madewithlove","Dresses","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-xyFxAv_iP/","stack-parser-ts-v10",21,"friartux","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-xyFxAv_iP/","stack-parser-ts-v10",27,"karlaroblebride","Veil","accessories","veil_headpiece","exact","exact"
"https://www.instagram.com/p/C-xyU8WPPyE/","stack-parser-ts-v10",17,"luv_bridal","Dresses","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-xyU8WPPyE/","stack-parser-ts-v10",18,"friartux","Tux","attire","menswear","exact","exact"
"https://www.instagram.com/p/C-YQpY5vRUR/","stack-parser-ts-v10",10,"newhite_bridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-YSvEdu0S9/","stack-parser-ts-v10",14,"mira_couture","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C-YSvEdu0S9/","stack-parser-ts-v10",14,"callablanchedress","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C04RrB4LGS3/","stack-parser-ts-v10",7,"martinalianabridal","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C0MqyBFLEIq/","stack-parser-ts-v10",10,"weddings826","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C0uCk-ZLR1Q/","stack-parser-ts-v10",16,"valentinispose","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C0uCk-ZLR1Q/","stack-parser-ts-v10",16,"dimitrasbridalcouture","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C0uCk-ZLR1Q/","stack-parser-ts-v10",17,"formallymodern_chicago","Menswear","attire","menswear","exact","exact"
"https://www.instagram.com/p/C1-m5d9gl6l/","stack-parser-ts-v10",9,"menswearhouse","Tuxes","attire","menswear","exact","exact"
"https://www.instagram.com/p/C1-qpuxL5Vv/","stack-parser-ts-v10",20,"herecomesthebrideinc","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C1-qpuxL5Vv/","stack-parser-ts-v10",21,"monitorformalwear","Suits","attire","menswear","exact","exact"
"https://www.instagram.com/p/C10RItNrPr4/","stack-parser-ts-v10",19,"beckersbridal","Dress from","attire","wedding_dress","exact.stripped","exact.stripped"
"https://www.instagram.com/p/C10RItNrPr4/","stack-parser-ts-v10",20,"menswearhouse","Suits","attire","menswear","exact","exact"
"https://www.instagram.com/p/C12Wg0PpJN8/","stack-parser-ts-v10",17,"valentinispose","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C12Wg0PpJN8/","stack-parser-ts-v10",17,"dimitrasbridalcouture","Bridal Gown","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C12Wg0PpJN8/","stack-parser-ts-v10",18,"formallymodern_chicago","Menswear","attire","menswear","exact","exact"
"https://www.instagram.com/p/C144LCkrsWE/","stack-parser-ts-v10",10,"esqclothing","Suits","attire","menswear","exact","exact"
"https://www.instagram.com/p/C144LCkrsWE/","stack-parser-ts-v10",11,"bellabiancabridalcouture","Gowns","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C14go-Erq6s/","stack-parser-ts-v10",21,"dior","Sparkling shoes","accessories","shoes","h.accessories","h.shoes"
"https://www.instagram.com/p/C19-TlFL2Uk/","stack-parser-ts-v10",7,"mira_couture","Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C1icPdkRcom/","stack-parser-ts-v10",14,"dimitrasbridalcouture","Bride’s Dress","attire","wedding_dress","exact","exact"
"https://www.instagram.com/p/C1icPdkRcom/","stack-parser-ts-v10",16,"nordstrom","Groom’s Tux","attire","menswear","exact","exact"
